date,team.name,team.ID,opponent.name,opponent.ID,team.score,opponent.score,game.location,no.overtime
1/17/2018,Davidson Wildcats,173,George Washington,249,68,65,NA,NA
1/20/2018,Davidson Wildcats,173,@ St. Bonaventure,596,48,53,NA,NA
1/24/2018,Davidson Wildcats,173,Massachusetts,400,75,68,NA,NA
1/27/2018,Davidson Wildcats,173,Dayton,175,87,81,NA,NA
1/31/2018,Davidson Wildcats,173,@ Rhode Island,572,68,85,NA,NA
2/4/2018,Davidson Wildcats,173,@ Saint Louis,609,79,67,NA,NA
2/10/2018,Davidson Wildcats,173,Fordham,236,72,88,NA,NA
2/14/2018,Davidson Wildcats,173,Saint Joseph's,606,45,58,NA,NA
2/17/2018,Davidson Wildcats,173,@ Massachusetts,400,62,64,NA,NA
2/21/2018,Davidson Wildcats,173,@ La Salle,340,68,70,NA,NA
2/24/2018,Davidson Wildcats,173,VCU,740,58,51,NA,NA
2/27/2018,Davidson Wildcats,173,@ Richmond,575,69,63,NA,NA
11/10/2017,Dayton Flyers,175,"Harvard <br/>@ Orono, Maine - Memorial Gym",275,53,62,NA,NA
11/11/2017,Dayton Flyers,175,"Tulane <br/>@ Orono, Maine - Memorial Gym",718,72,66,NA,NA
11/17/2017,Dayton Flyers,175,Morgan St.,446,71,65,NA,NA
11/19/2017,Dayton Flyers,175,Virginia,746,88,52,NA,NA
11/22/2017,Dayton Flyers,175,@ Toledo,709,61,46,NA,NA
11/25/2017,Dayton Flyers,175,Ark.-Pine Bluff,2678,50,68,NA,NA
11/28/2017,Dayton Flyers,175,@ Quinnipiac,562,81,43,NA,NA
12/6/2017,Dayton Flyers,175,Green Bay,794,66,72,NA,NA
12/17/2017,Dayton Flyers,175,James Madison,317,64,75,NA,NA
12/20/2017,Dayton Flyers,175,"South Fla. <br/>@ New Orleans, La. (Convocation Center)",651,82,54,NA,NA
12/21/2017,Dayton Flyers,175,"Mississippi Val. <br/>@    ,",432,87,93,NA,NA
12/31/2017,Dayton Flyers,175,@ La Salle,340,65,46,NA,NA
1/4/2018,Dayton Flyers,175,Rhode Island,572,76,47,NA,NA
1/7/2018,Dayton Flyers,175,@ Saint Joseph's,606,116,58,NA,NA
1/10/2018,Dayton Flyers,175,St. Bonaventure,596,65,59,NA,NA
1/14/2018,Dayton Flyers,175,Saint Louis,609,80,59,NA,NA
1/17/2018,Dayton Flyers,175,@ Fordham,236,101,76,NA,NA
1/21/2018,Dayton Flyers,175,George Washington,249,63,62,NA,NA
1/24/2018,Dayton Flyers,175,@ Richmond,575,66,55,NA,NA
1/27/2018,Dayton Flyers,175,@ Davidson,173,66,59,NA,NA
1/31/2018,Dayton Flyers,175,Duquesne,194,85,68,NA,NA
2/4/2018,Dayton Flyers,175,VCU,740,79,70,NA,NA
2/7/2018,Dayton Flyers,175,@ Massachusetts,400,74,64,NA,NA
2/11/2018,Dayton Flyers,175,@ George Washington,249,78,49,NA,NA
2/18/2018,Dayton Flyers,175,Fordham,236,57,53,NA,NA
2/21/2018,Dayton Flyers,175,George Mason,248,79,54,NA,NA
2/24/2018,Dayton Flyers,175,@ Saint Louis,609,71,66,NA,NA
3/2/2018,Dayton Flyers,175,"Richmond <br/>@ Richmond, Va. (Richmond Coliseum)",575,72,85,NA,NA
3/3/2018,Dayton Flyers,175,"George Washington <br/>@ Richmond, Va. (Richmond Coliseum)",249,67,58,NA,NA
3/16/2018,Dayton Flyers,175,"Marquette <br/>@ KFC Yum! Center, Louisville, KY",387,53,58,NA,NA
11/10/2017,DePaul Blue Demons,176,Northern Colo.,502,65,84,NA,NA
11/13/2017,DePaul Blue Demons,176,Oklahoma,522,88,94,NA,NA
11/17/2017,DePaul Blue Demons,176,Delaware St.,178,111,108,NA,NA
11/18/2017,DePaul Blue Demons,176,Saint Louis,609,110,71,NA,NA
11/23/2017,DePaul Blue Demons,176,"FGCU <br/>@ MANDALAY BAY ARENA, LAS VEGAS, NV",28755,86,78,NA,NA
11/24/2017,DePaul Blue Demons,176,"Memphis <br/>@ Mandalay Arena; Las Vegas, Nev.",404,84,89,NA,NA
11/25/2017,DePaul Blue Demons,176,"Gonzaga <br/>@ Mandalay Bay Event Center Las Vegas, NV",260,81,67,NA,NA
12/4/2017,DePaul Blue Demons,176,Loyola Chicago,371,88,71,NA,NA
12/8/2017,DePaul Blue Demons,176,UConn,164,88,47,NA,NA
12/13/2017,DePaul Blue Demons,176,@ Northwestern,509,69,103,NA,NA
12/17/2017,DePaul Blue Demons,176,@ Notre Dame,513,92,63,NA,NA
12/20/2017,DePaul Blue Demons,176,IUPUI,2699,82,91,NA,NA
12/28/2017,DePaul Blue Demons,176,Seton Hall,635,85,71,NA,NA
12/30/2017,DePaul Blue Demons,176,St. John's (NY),603,89,66,NA,NA
1/4/2018,DePaul Blue Demons,176,@ Marquette,387,76,67,NA,NA
1/7/2018,DePaul Blue Demons,176,@ Providence,556,81,93,NA,NA
1/10/2018,DePaul Blue Demons,176,@ Creighton,169,71,48,NA,NA
1/12/2018,DePaul Blue Demons,176,Xavier,812,82,54,NA,NA
1/14/2018,DePaul Blue Demons,176,Butler,87,79,48,NA,NA
1/19/2018,DePaul Blue Demons,176,@ Villanova,739,87,65,NA,NA
1/21/2018,DePaul Blue Demons,176,@ Georgetown,251,58,84,NA,NA
1/29/2018,DePaul Blue Demons,176,Marquette,387,78,62,NA,NA
2/2/2018,DePaul Blue Demons,176,Creighton,169,95,83,NA,NA
2/4/2018,DePaul Blue Demons,176,Providence,556,77,67,NA,NA
2/9/2018,DePaul Blue Demons,176,@ Butler,87,81,47,NA,NA
2/11/2018,DePaul Blue Demons,176,@ Xavier,812,86,68,NA,NA
2/16/2018,DePaul Blue Demons,176,Georgetown,251,73,72,NA,NA
2/18/2018,DePaul Blue Demons,176,Villanova,739,85,86,NA,NA
2/23/2018,DePaul Blue Demons,176,@ St. John's (NY),603,71,66,NA,NA
2/25/2018,DePaul Blue Demons,176,@ Seton Hall,635,67,54,NA,NA
3/4/2018,DePaul Blue Demons,176,Seton Hall,635,72,68,NA,NA
3/5/2018,DePaul Blue Demons,176,Georgetown,251,78,52,NA,NA
3/6/2018,DePaul Blue Demons,176,Marquette,387,85,53,NA,NA
3/16/2018,DePaul Blue Demons,176,"Oklahoma <br/>@ College Station, Texas",522,98,63,NA,NA
3/18/2018,DePaul Blue Demons,176,@ Texas A&M,697,90,79,NA,NA
11/10/2017,Delaware St. Hornets,178,@ Temple,690,79,80,NA,NA
11/17/2017,Delaware St. Hornets,178,@ DePaul,176,72,96,NA,NA
11/18/2017,Delaware St. Hornets,178,"Ole Miss <br/>@ Chicago, Ill. (Wintrust Arena)",433,71,110,NA,NA
11/22/2017,Delaware St. Hornets,178,@ Kansas,328,58,110,NA,NA
11/29/2017,Delaware St. Hornets,178,Longwood,363,49,81,NA,NA
12/3/2017,Delaware St. Hornets,178,Drexel,191,60,56,NA,NA
12/6/2017,Delaware St. Hornets,178,Robert Morris,579,52,73,NA,NA
12/10/2017,Delaware St. Hornets,178,@ Delaware,180,42,65,NA,NA
12/17/2017,Delaware St. Hornets,178,La Salle,340,49,84,NA,NA
12/21/2017,Delaware St. Hornets,178,@ Michigan,418,48,71,NA,NA
12/27/2017,Delaware St. Hornets,178,@ Florida,235,36,105,NA,NA
12/29/2017,Delaware St. Hornets,178,@ Fla. Atlantic,229,51,85,NA,NA
12/30/2017,Delaware St. Hornets,178,"Stetson <br/>@ Boca Raton, Fla.",678,67,90,NA,NA
1/3/2018,Delaware St. Hornets,178,N.C. Central,489,43,58,NA,NA
1/6/2018,Delaware St. Hornets,178,South Carolina St.,647,67,74,NA,NA
1/8/2018,Delaware St. Hornets,178,N.C. A&T,488,58,44,NA,NA
1/12/2018,Delaware St. Hornets,178,@ Hampton,270,48,66,NA,NA
1/15/2018,Delaware St. Hornets,178,@ Florida A&M,228,62,66,NA,NA
1/20/2018,Delaware St. Hornets,178,Bethune-Cookman,61,54,59,NA,NA
1/22/2018,Delaware St. Hornets,178,@ Morgan St.,446,60,68,NA,NA
1/27/2018,Delaware St. Hornets,178,Savannah St.,632,62,54,NA,NA
2/3/2018,Delaware St. Hornets,178,@ N.C. Central,489,93,79,NA,NA
2/5/2018,Delaware St. Hornets,178,@ N.C. A&T,488,60,76,NA,NA
2/12/2018,Delaware St. Hornets,178,@ Norfolk St.,485,55,75,NA,NA
2/17/2018,Delaware St. Hornets,178,Florida A&M,228,50,72,NA,NA
2/19/2018,Delaware St. Hornets,178,Coppin St.,165,65,73,NA,NA
2/24/2018,Delaware St. Hornets,178,@ Howard,290,70,66,NA,NA
2/26/2018,Delaware St. Hornets,178,@ UMES,393,70,78,NA,NA
3/1/2018,Delaware St. Hornets,178,Morgan St.,446,56,76,NA,NA
3/6/2018,Delaware St. Hornets,178,UMES <br/>@ 2018 MEAC Women's Basketball Tournament,393,60,56,NA,NA
11/10/2017,Delaware Blue Hens,180,@ Buffalo,86,60,77,NA,NA
11/13/2017,Delaware Blue Hens,180,@ Hartford,272,73,87,NA,NA
11/16/2017,Delaware Blue Hens,180,American,23,72,63,NA,NA
11/19/2017,Delaware Blue Hens,180,Boston U.,68,72,56,NA,NA
11/25/2017,Delaware Blue Hens,180,"Saint Peter's <br/>@ Philadelphia, Pa. (Hagan Arena)",617,79,85,NA,NA
11/26/2017,Delaware Blue Hens,180,"Eastern Ill. <br/>@ Philadelphia, Pa. (Hagan Arena)",201,87,90,NA,NA
11/29/2017,Delaware Blue Hens,180,@ St. Bonaventure,596,66,37,NA,NA
12/2/2017,Delaware Blue Hens,180,@ Princeton,554,53,52,NA,NA
12/6/2017,Delaware Blue Hens,180,@ Army West Point,725,60,78,NA,NA
12/10/2017,Delaware Blue Hens,180,Delaware St.,178,70,59,NA,NA
12/22/2017,Delaware Blue Hens,180,Loyola Maryland,369,84,49,NA,NA
12/29/2017,Delaware Blue Hens,180,@ Drexel,191,71,38,NA,NA
1/5/2018,Delaware Blue Hens,180,Elon,1068,53,74,NA,NA
1/7/2018,Delaware Blue Hens,180,@ Col. of Charleston,1014,80,66,NA,NA
1/12/2018,Delaware Blue Hens,180,@ Hofstra,283,68,59,NA,NA
1/14/2018,Delaware Blue Hens,180,Towson,711,58,51,NA,NA
1/19/2018,Delaware Blue Hens,180,@ UNCW,460,51,49,NA,NA
1/21/2018,Delaware Blue Hens,180,@ Elon,1068,82,49,NA,NA
1/26/2018,Delaware Blue Hens,180,Northeastern,500,51,64,NA,NA
1/28/2018,Delaware Blue Hens,180,UNCW,460,53,64,NA,NA
2/4/2018,Delaware Blue Hens,180,@ Northeastern,500,80,62,NA,NA
2/9/2018,Delaware Blue Hens,180,William & Mary,786,59,73,NA,NA
2/11/2018,Delaware Blue Hens,180,Hofstra,283,68,59,NA,NA
2/16/2018,Delaware Blue Hens,180,James Madison,317,61,41,NA,NA
2/18/2018,Delaware Blue Hens,180,Col. of Charleston,1014,53,56,NA,NA
2/23/2018,Delaware Blue Hens,180,@ William & Mary,786,79,51,NA,NA
2/25/2018,Delaware Blue Hens,180,@ James Madison,317,61,52,NA,NA
3/1/2018,Delaware Blue Hens,180,Drexel,191,56,67,NA,NA
3/3/2018,Delaware Blue Hens,180,@ Towson,711,53,72,NA,NA
3/8/2018,Delaware Blue Hens,180,"Northeastern <br/>@ Daskalakis Athletic Center, Philadelphia",500,81,55,NA,NA
3/9/2018,Delaware Blue Hens,180,@ Drexel,191,61,50,NA,NA
3/16/2018,Delaware Blue Hens,180,@ Georgetown,251,53,58,NA,NA
11/10/2017,Denver Pioneers,183,@ Air Force,721,57,67,NA,NA
11/12/2017,Denver Pioneers,183,Northern Colo.,502,75,54,NA,NA
11/16/2017,Denver Pioneers,183,Wyoming,811,63,71,NA,NA
11/22/2017,Denver Pioneers,183,Chadron St.,1012,51,61,NA,NA
11/24/2017,Denver Pioneers,183,"Eastern Mich. <br/>@ Los Angeles, CA (Gersten Pavilion)",204,99,55,NA,NA
11/25/2017,Denver Pioneers,183,"Miami (OH) <br/>@ Los Angeles, CA (Gersten Pavilion)",414,60,54,NA,NA
11/27/2017,Denver Pioneers,183,@ Cal St. Fullerton,97,52,69,NA,NA
11/30/2017,Denver Pioneers,183,Colorado St.,156,83,58,NA,NA
12/3/2017,Denver Pioneers,183,Northern Ariz.,501,56,61,NA,NA
12/7/2017,Denver Pioneers,183,@ UMBC,391,80,73,NA,NA
12/9/2017,Denver Pioneers,183,@ American,23,70,48,NA,NA
12/16/2017,Denver Pioneers,183,@ Utah St.,731,53,66,NA,NA
12/19/2017,Denver Pioneers,183,Liberty <br/>@ Swinney Recreation Center,355,74,72,NA,NA
12/20/2017,Denver Pioneers,183,@ UMKC,2707,69,82,NA,NA
12/30/2017,Denver Pioneers,183,@ South Dakota,650,77,68,NA,NA
1/2/2018,Denver Pioneers,183,Utah Valley,30024,51,79,NA,NA
1/6/2018,Denver Pioneers,183,@ Purdue Fort Wayne,308,72,53,NA,NA
1/11/2018,Denver Pioneers,183,South Dakota St.,649,73,55,NA,NA
1/13/2018,Denver Pioneers,183,North Dakota St.,493,58,69,NA,NA
1/18/2018,Denver Pioneers,183,@ Omaha,464,98,79,NA,NA
1/20/2018,Denver Pioneers,183,@ Oral Roberts,527,85,74,NA,NA
1/24/2018,Denver Pioneers,183,@ Western Ill.,771,60,90,NA,NA
1/27/2018,Denver Pioneers,183,South Dakota,650,93,118,NA,NA
2/4/2018,Denver Pioneers,183,Purdue Fort Wayne,308,60,82,NA,NA
2/8/2018,Denver Pioneers,183,@ South Dakota St.,649,86,65,NA,NA
2/10/2018,Denver Pioneers,183,@ North Dakota St.,493,59,95,NA,NA
2/15/2018,Denver Pioneers,183,Oral Roberts,527,78,73,NA,NA
2/17/2018,Denver Pioneers,183,Omaha,464,70,54,NA,NA
2/24/2018,Denver Pioneers,183,Western Ill.,771,81,60,NA,NA
3/4/2018,Denver Pioneers,183,"Oral Roberts <br/>@ PREMIER Center; Sioux Falls, S.D.",527,61,77,NA,NA
11/10/2017,Detroit Mercy Titans,184,@ Miami (OH),414,71,76,NA,NA
11/13/2017,Detroit Mercy Titans,184,Bowling Green,71,64,91,NA,NA
11/21/2017,Detroit Mercy Titans,184,Michigan St.,416,81,85,NA,NA
11/23/2017,Detroit Mercy Titans,184,"Clemson <br/>@ Ocean Center, Daytona Beach FL",147,60,97,NA,NA
11/24/2017,Detroit Mercy Titans,184,"North Texas <br/>@ Ocean Center, Daytona Beach FL",497,44,72,NA,NA
11/30/2017,Detroit Mercy Titans,184,@ Kent St.,331,57,63,NA,NA
12/4/2017,Detroit Mercy Titans,184,Michigan,418,74,82,NA,NA
12/8/2017,Detroit Mercy Titans,184,@ Western Mich.,774,50,86,NA,NA
12/10/2017,Detroit Mercy Titans,184,@ Illinois,301,62,74,NA,NA
12/17/2017,Detroit Mercy Titans,184,Eastern Mich.,204,65,73,NA,NA
12/21/2017,Detroit Mercy Titans,184,Toledo,709,76,78,NA,NA
12/28/2017,Detroit Mercy Titans,184,@ Youngstown St.,817,64,81,NA,NA
12/30/2017,Detroit Mercy Titans,184,@ Cleveland St.,148,59,76,NA,NA
1/4/2018,Detroit Mercy Titans,184,Northern Ky.,505,50,75,NA,NA
1/6/2018,Detroit Mercy Titans,184,Wright St.,810,67,78,NA,NA
1/11/2018,Detroit Mercy Titans,184,@ IUPUI,2699,60,88,NA,NA
1/13/2018,Detroit Mercy Titans,184,@ UIC,302,62,90,NA,NA
1/18/2018,Detroit Mercy Titans,184,Green Bay,794,61,58,NA,NA
1/20/2018,Detroit Mercy Titans,184,Milwaukee,797,27,85,NA,NA
1/27/2018,Detroit Mercy Titans,184,@ Oakland,514,61,70,NA,NA
2/1/2018,Detroit Mercy Titans,184,Cleveland St.,148,50,83,NA,NA
2/3/2018,Detroit Mercy Titans,184,Youngstown St.,817,76,90,NA,NA
2/8/2018,Detroit Mercy Titans,184,@ Wright St.,810,52,72,NA,NA
2/10/2018,Detroit Mercy Titans,184,@ Northern Ky.,505,55,85,NA,NA
2/15/2018,Detroit Mercy Titans,184,UIC,302,60,64,NA,NA
2/17/2018,Detroit Mercy Titans,184,IUPUI,2699,73,60,NA,NA
2/19/2018,Detroit Mercy Titans,184,Oakland,514,59,91,NA,NA
2/23/2018,Detroit Mercy Titans,184,@ Milwaukee,797,74,85,NA,NA
2/25/2018,Detroit Mercy Titans,184,@ Green Bay,794,45,90,NA,NA
3/2/2018,Detroit Mercy Titans,184,"Northern Ky. <br/>@ Detroit, Mich. (Little Caesars Arena)",505,45,88,NA,NA
11/10/2017,Drake Bulldogs,189,Milwaukee,797,61,76,NA,NA
11/12/2017,Drake Bulldogs,189,@ Oregon,529,77,73,NA,NA
11/17/2017,Drake Bulldogs,189,Liberty,355,77,110,NA,NA
11/21/2017,Drake Bulldogs,189,@ Wyoming,811,96,68,NA,NA
11/24/2017,Drake Bulldogs,189,"George Mason <br/>@ Coors Events Center (Boulder, Colo.)",248,61,75,NA,NA
11/25/2017,Drake Bulldogs,189,"Mississippi Val. <br/>@ Coors Events Center (Boulder, Colo.)",432,75,87,NA,NA
11/30/2017,Drake Bulldogs,189,Iowa St.,311,96,60,NA,NA
12/3/2017,Drake Bulldogs,189,Creighton,169,83,80,NA,NA
12/5/2017,Drake Bulldogs,189,Iowa Wesleyan,30173,100,108,NA,NA
12/9/2017,Drake Bulldogs,189,Nebraska,463,102,25,NA,NA
12/17/2017,Drake Bulldogs,189,South Dakota St.,649,84,89,NA,NA
12/21/2017,Drake Bulldogs,189,@ Iowa,312,78,85,NA,NA
12/29/2017,Drake Bulldogs,189,Valparaiso,735,66,79,NA,NA
12/31/2017,Drake Bulldogs,189,Loyola Chicago,371,86,50,NA,NA
1/5/2018,Drake Bulldogs,189,@ Missouri St.,669,72,46,NA,NA
1/7/2018,Drake Bulldogs,189,@ Southern Ill.,659,80,68,NA,NA
1/12/2018,Drake Bulldogs,189,Indiana St.,305,75,64,NA,NA
1/14/2018,Drake Bulldogs,189,Evansville,219,85,64,NA,NA
1/19/2018,Drake Bulldogs,189,UNI,504,107,66,NA,NA
1/26/2018,Drake Bulldogs,189,@ Illinois St.,299,81,64,NA,NA
1/28/2018,Drake Bulldogs,189,@ Bradley,72,65,58,NA,NA
2/2/2018,Drake Bulldogs,189,Southern Ill.,659,84,75,NA,NA
2/4/2018,Drake Bulldogs,189,Missouri St.,669,84,73,NA,NA
2/9/2018,Drake Bulldogs,189,@ Evansville,219,84,65,NA,NA
2/11/2018,Drake Bulldogs,189,@ Indiana St.,305,101,50,NA,NA
2/16/2018,Drake Bulldogs,189,@ UNI,504,84,51,NA,NA
2/23/2018,Drake Bulldogs,189,Bradley,72,72,67,NA,NA
2/25/2018,Drake Bulldogs,189,Illinois St.,299,77,71,NA,NA
3/1/2018,Drake Bulldogs,189,@ Loyola Chicago,371,80,64,NA,NA
3/3/2018,Drake Bulldogs,189,@ Valparaiso,735,97,53,NA,NA
3/9/2018,Drake Bulldogs,189,"Valparaiso <br/>@ TaxSlayer Center | Moline, Ill.",735,85,53,NA,NA
3/10/2018,Drake Bulldogs,189,"Southern Ill. <br/>@ TaxSlayer Center | Moline, IL",659,89,40,NA,NA
3/11/2018,Drake Bulldogs,189,"UNI <br/>@ TaxSlayer Center | Moline, IL",504,68,59,NA,NA
3/16/2018,Drake Bulldogs,189,@ Texas A&M,697,75,63,NA,NA
11/12/2017,Drexel Dragons,191,@ Penn St.,539,76,89,NA,NA
11/16/2017,Drexel Dragons,191,La Salle,340,70,84,NA,NA
11/18/2017,Drexel Dragons,191,Bucknell,83,79,54,NA,NA
11/23/2017,Drexel Dragons,191,"Virginia Tech <br/>@ Titan Field House, Melbourne, Fla.",742,63,54,NA,NA
11/24/2017,Drexel Dragons,191,"West Virginia <br/>@ Titan Field House, Melbourne, Fla.",768,67,79,NA,NA
11/25/2017,Drexel Dragons,191,"Butler <br/>@ Titan Field House, Melbourne, Fla.",87,42,75,NA,NA
12/1/2017,Drexel Dragons,191,Lafayette,342,76,62,NA,NA
12/3/2017,Drexel Dragons,191,@ Delaware St.,178,52,37,NA,NA
12/7/2017,Drexel Dragons,191,@ Niagara,482,73,52,NA,NA
12/9/2017,Drexel Dragons,191,@ Syracuse,688,66,65,NA,NA
12/17/2017,Drexel Dragons,191,@ Saint Joseph's,606,62,72,NA,NA
12/21/2017,Drexel Dragons,191,Cornell,167,65,58,NA,NA
12/29/2017,Drexel Dragons,191,Delaware,180,61,39,NA,NA
12/31/2017,Drexel Dragons,191,Hofstra,283,74,53,NA,NA
1/7/2018,Drexel Dragons,191,@ James Madison,317,47,38,NA,NA
1/9/2018,Drexel Dragons,191,@ William & Mary,786,48,56,NA,NA
1/14/2018,Drexel Dragons,191,UNCW,460,65,58,NA,NA
1/19/2018,Drexel Dragons,191,@ Northeastern,500,68,42,NA,NA
1/21/2018,Drexel Dragons,191,@ Hofstra,283,69,58,NA,NA
1/26/2018,Drexel Dragons,191,Elon,1068,58,47,NA,NA
1/28/2018,Drexel Dragons,191,Northeastern,500,58,56,NA,NA
2/2/2018,Drexel Dragons,191,Towson,711,58,50,NA,NA
2/4/2018,Drexel Dragons,191,@ Col. of Charleston,1014,78,53,NA,NA
2/9/2018,Drexel Dragons,191,@ Elon,1068,80,53,NA,NA
2/11/2018,Drexel Dragons,191,@ UNCW,460,58,70,NA,NA
2/18/2018,Drexel Dragons,191,William & Mary,786,58,40,NA,NA
2/23/2018,Drexel Dragons,191,James Madison,317,54,34,NA,NA
2/25/2018,Drexel Dragons,191,@ Towson,711,73,71,NA,NA
3/1/2018,Drexel Dragons,191,@ Delaware,180,62,54,NA,NA
3/3/2018,Drexel Dragons,191,Col. of Charleston,1014,72,53,NA,NA
3/8/2018,Drexel Dragons,191,UNCW,460,71,57,NA,NA
3/9/2018,Drexel Dragons,191,Delaware,180,71,41,NA,NA
3/10/2018,Drexel Dragons,191,Elon,1068,58,53,NA,NA
3/16/2018,Drexel Dragons,191,Robert Morris,579,45,57,NA,NA
3/18/2018,Drexel Dragons,191,Fordham,236,57,44,NA,NA
11/12/2017,Duke Blue Devils,193,@ Grand Canyon,1104,60,63,NA,NA
11/16/2017,Duke Blue Devils,193,High Point,19651,74,61,NA,NA
11/19/2017,Duke Blue Devils,193,@ Villanova,739,77,50,NA,NA
11/22/2017,Duke Blue Devils,193,@ Old Dominion,523,55,64,NA,NA
11/25/2017,Duke Blue Devils,193,Oregon St.,528,84,51,NA,NA
11/26/2017,Duke Blue Devils,193,Presbyterian,1320,72,65,NA,NA
11/30/2017,Duke Blue Devils,193,Ohio St.,518,79,45,NA,NA
12/3/2017,Duke Blue Devils,193,@ South Carolina,648,69,60,NA,NA
12/7/2017,Duke Blue Devils,193,UNC Greensboro,459,52,72,NA,NA
12/10/2017,Duke Blue Devils,193,Winthrop,792,85,54,NA,NA
12/19/2017,Duke Blue Devils,193,Maine,380,101,30,NA,NA
12/21/2017,Duke Blue Devils,193,Wyoming,811,69,39,NA,NA
12/29/2017,Duke Blue Devils,193,Liberty,355,63,40,NA,NA
12/31/2017,Duke Blue Devils,193,@ Miami (FL),415,68,51,NA,NA
1/4/2018,Duke Blue Devils,193,@ Louisville,367,48,51,NA,NA
1/7/2018,Duke Blue Devils,193,NC State,490,60,66,NA,NA
1/11/2018,Duke Blue Devils,193,@ Wake Forest,749,69,56,NA,NA
1/14/2018,Duke Blue Devils,193,Virginia,746,80,67,NA,NA
1/18/2018,Duke Blue Devils,193,@ Virginia Tech,742,55,48,NA,NA
1/21/2018,Duke Blue Devils,193,@ North Carolina,457,86,75,NA,NA
1/25/2018,Duke Blue Devils,193,Boston College,67,86,92,NA,NA
1/28/2018,Duke Blue Devils,193,@ Pittsburgh,545,75,50,NA,NA
2/1/2018,Duke Blue Devils,193,Georgia Tech,255,58,46,NA,NA
2/4/2018,Duke Blue Devils,193,Notre Dame,513,77,59,NA,NA
2/7/2018,Duke Blue Devils,193,Wake Forest,749,54,72,NA,NA
2/11/2018,Duke Blue Devils,193,@ Clemson,147,59,51,NA,NA
2/15/2018,Duke Blue Devils,193,@ Syracuse,688,60,35,NA,NA
2/19/2018,Duke Blue Devils,193,Florida St.,234,65,68,NA,NA
2/25/2018,Duke Blue Devils,193,North Carolina,457,79,66,NA,NA
3/2/2018,Duke Blue Devils,193,"NC State <br/>@ Greensboro, NC (Greensboro Coliseum)",490,70,54,NA,NA
3/17/2018,Duke Blue Devils,193,"Belmont <br/>@ Athens, Ga., (Stegeman Coliseum)",14927,45,51,NA,NA
3/19/2018,Duke Blue Devils,193,@ Georgia,257,72,58,NA,NA
3/24/2018,Duke Blue Devils,193,"UConn <br/>@ Albany, New York (Times Union Center)",164,66,40,NA,NA
11/10/2017,Duquesne Dukes,194,@ Charlotte,458,59,72,NA,NA
11/12/2017,Duquesne Dukes,194,@ Winthrop,792,72,75,NA,NA
11/16/2017,Duquesne Dukes,194,@ Pittsburgh,545,81,54,NA,NA
11/19/2017,Duquesne Dukes,194,@ ETSU,198,66,53,NA,NA
11/21/2017,Duquesne Dukes,194,Iona,310,77,81,NA,NA
11/25/2017,Duquesne Dukes,194,"N.C. A&T <br/>@ JPJ Arena, Charlottesville, Va.",488,80,59,NA,NA
11/26/2017,Duquesne Dukes,194,@ Virginia,746,73,60,NA,NA
11/30/2017,Duquesne Dukes,194,Saint Francis (PA),600,74,63,NA,NA
12/2/2017,Duquesne Dukes,194,Central Conn. St.,127,87,68,NA,NA
12/6/2017,Duquesne Dukes,194,Toledo,709,83,58,NA,NA
12/9/2017,Duquesne Dukes,194,Akron,5,73,54,NA,NA
12/17/2017,Duquesne Dukes,194,Central Mich.,129,66,60,NA,NA
12/22/2017,Duquesne Dukes,194,"UConn <br/>@ Toronto, ON",164,64,61,NA,NA
12/31/2017,Duquesne Dukes,194,Massachusetts,400,52,104,NA,NA
1/4/2018,Duquesne Dukes,194,@ Davidson,173,60,57,NA,NA
1/7/2018,Duquesne Dukes,194,@ VCU,740,79,54,NA,NA
1/13/2018,Duquesne Dukes,194,@ George Washington,249,70,51,NA,NA
1/17/2018,Duquesne Dukes,194,La Salle,340,54,53,NA,NA
1/21/2018,Duquesne Dukes,194,George Mason,248,78,50,NA,NA
1/24/2018,Duquesne Dukes,194,@ Saint Joseph's,606,71,64,NA,NA
1/28/2018,Duquesne Dukes,194,St. Bonaventure,596,61,42,NA,NA
1/31/2018,Duquesne Dukes,194,@ Dayton,175,73,59,NA,NA
2/4/2018,Duquesne Dukes,194,@ Richmond,575,70,79,NA,NA
2/7/2018,Duquesne Dukes,194,VCU,740,78,70,NA,NA
2/10/2018,Duquesne Dukes,194,Saint Joseph's,606,80,71,NA,NA
2/14/2018,Duquesne Dukes,194,@ Saint Louis,609,50,69,NA,NA
2/17/2018,Duquesne Dukes,194,Rhode Island,572,76,66,NA,NA
2/21/2018,Duquesne Dukes,194,Fordham,236,80,71,NA,NA
2/24/2018,Duquesne Dukes,194,@ St. Bonaventure,596,43,51,NA,NA
3/2/2018,Duquesne Dukes,194,"Saint Louis <br/>@ Richmond, Va. (Richmond Coliseum)",609,76,73,NA,NA
3/15/2018,Duquesne Dukes,194,@ Miami (OH),414,65,71,NA,NA
3/19/2018,Duquesne Dukes,194,@ Georgetown,251,69,56,NA,NA
3/22/2018,Duquesne Dukes,194,@ St. John's (NY),603,69,66,NA,NA
11/10/2017,East Carolina Pirates,196,USC Upstate,10411,52,65,NA,NA
11/15/2017,East Carolina Pirates,196,@ UNCW,460,66,53,NA,NA
11/18/2017,East Carolina Pirates,196,Richmond,575,62,66,NA,NA
11/21/2017,East Carolina Pirates,196,William & Mary,786,64,65,NA,NA
11/25/2017,East Carolina Pirates,196,"Jacksonville St. <br/>@ South Orange, N.J. (Walsh Gymnasium)",315,65,71,NA,NA
